raceID,raceCountry,raceDistance,raceName
4504,USA,50km,the canyons endurance 50 km ru
3568,USA,100km,j&j race and trail running reunion 100 k
4511,USA,50km,chautauqua 50 km ultr
175,USA,50km,swamp 50 km trail rac
2207,NED,100km,self transcendence 100km amsterda
439,USA,50km,run for regis 50
2995,THA,50km,msig thailand action asia 5
7839,GBR,100mi,liverpool to manchester (l2m) double ultr
1101,USA,100mi,hell hole hundred 100 mil
3445,USA,50km,boulder field 100 - 50 km ultra ru
4308,SUI,50km,swiss trail tour day
545,USA,50km,extreme north dakota sandhills ultra 50 km run experience (end-sure
2012,KOR,100km,seomjin river cherry blossom ultr
4728,USA,50km,celtic winter classic 50 km ru
4,RSA,50km,loskop ultra marathon 50k
4695,HKG,100km,rebel walker 100 i
4208,BRA,50km,xterra estrada real endurance 50
501,USA,50km,marin ultra challenge 50 k
5697,BEL,50km,vijverru
4867,TPE,50km,ultra-trail yila
3962,USA,100mi,white mountains 100 mile ultra rac
3247,GBR,50mi,liverpool to manchester (l2m) ultr
5847,USA,100mi,allison woods halloween hobble 100 mile endurance ru
1387,GER,50km,alb marathon schw+�bisch gm+-n
2116,ITA,50km,ultramaratona sulla sabbi
5026,CAN,50km,dirty feet mountain 50k
2276,RSA,100mi,karkloof 100 - 100 mile endurance foot rac
7548,FRA,50km,les 8 heures d'etampes sur marne - 50km spli
4376,NOR,100mi,lofoten ultra trail 100 mil
2095,USA,50mi,deer dodge 50 - 50 mile
3482,USA,50km,treutlen trail tre
4539,USA,50km,underdown trail race 50 k
251,USA,50mi,houston half hundred 50 mile ultr
5748,GER,50km,50km-ultramarathon des rlt rodga
4172,CAN,50km,squamish 50k
539,USA,50km,bell ringer 50k trail ru
5644,THA,50km,north face 100 thailand - 50 k
7996,USA,50km,crystal springs 50 km summer trail ru
5030,MLI,50km,trail du mand+
4159,USA,50km,hungry mother 50
1986,OMA,50km,wadi bih run - canyon 50 k
5516,USA,50mi,old cascadia 50 mile rac
3336,USA,50km,buckeye woods 50k ru
3871,GBR,100mi,south downs way 100 mile rac
1930,USA,50mi,fort clinch 50 mile endurance ru
4553,FRA,100km,24h chateau-thierry - 100km spli
6861,USA,50km,tillamook burn trail run 50 k
4188,CAN,50km,phoenix trail rac
2394,CAN,50mi,self-transcendence 50 mile race ottaw
4570,USA,50km,speedgoat 50
3996,USA,50km,the danimal 50
667,KOR,100km,jeonju 100km ultra maratho
6003,FRA,50km,trail des aiguilles rouge
7588,POR,50km,trail longo de con+�mbriga terras de sic+
4505,USA,50mi,mokelumne river 50 mile trail ru
4012,GBR,50km,new forest 50 km ultr
3252,DEN,100km,viborg 100k
1812,CAN,100km,summer river valley revenge 100
141,USA,50mi,free to run 50 mil
8121,CHN,100km,great walker beijing - 100 k
1933,AUS,50km,gold coast 50 road rac
5817,GBR,100km,st. cuthbert's way 100 km ultr
5963,GBR,50km,the meridian ultra road race 50k
991,FRA,50km,les 50 km des +�tangs de sologn
2892,CHN,50km,ultra trail jiangle 50 k
3535,FRA,100km,24h dijon nc fra + open race - 100km split homme
3860,JPN,100km,noto peninsula 100 km ultra maratho
5281,GER,50km,mz urmensch ultralauf 50 k
5772,USA,50km,pb&j fat ass 50
5255,USA,50km,hell hath no hurry 50 k
6912,SVK,100km,100 km self transcendence run nitr
6355,TPE,100mi,taipei 48hr ultra marathon - 100mi spli
4895,INA,100km,jakarta ultra 10
938,GBR,50km,50km redwic
7237,USA,50mi,scout mountain 50 miles ultra trai
2623,NOR,50mi,lofoten ultra trail 50 mil
7698,USA,100km,children of the cane 100 k
4020,USA,50km,tecumseh trail maratho
1955,CHN,100km,int. star trail guilin 100k
1983,USA,50mi,endurance santa fe 50 mil
7138,UKR,50km,burning heads trai
6511,AUS,100km,gold coast 100km super maratho
2477,USA,50mi,baker trail 50 mile ultrachalleng
2573,USA,50km,dinosaur valley endurance run 50 k
1504,MEX,50km,coahuila ultra trail 50
4872,USA,50km,vista verde skyline ru
3919,USA,50km,dallas 50k rac
6158,CRC,50km,the trail challenge cerro de la muerte 50 km
3326,USA,50km,rattler trail race 50
4698,USA,50mi,katy trail 50 mile
7185,HKG,100km,garmin100 hong kong i
3007,USA,100mi,born to run ultra 100 mile maratho
1472,TPE,100mi,soochow/taipei 24h ultramarathon - 100mi spli
3569,FIN,100km,endurance 24 h ultrarun helsinki - 100 km spli
3715,JPN,50mi,mt. hiei int. 50 mile trail ru
3005,USA,50km,draggin' tail ultra trail challenge 50
5908,USA,50km,thunderbunny 50
300,USA,50mi,resurrection pass 50 mile ultra trail rac
4119,USA,50km,bills' badass 50
1503,KOR,100km,sejong ultramaratho
7081,THA,50km,tanaosri trail - tnt5
462,USA,50km,tarc spring classic 50 k
3602,USA,50km,the mo big butt 50
2176,USA,100km,run-de-vous 100 km endurance ru
2638,INA,50km,plataran x trai
4538,USA,50km,rancho run 50
1309,FRA,50km,criterium national de marche 50k
1048,USA,50km,sinks canyon rough & tumble trail run
1536,CHN,100km,xtrail wulong 100
2217,USA,50mi,finger lakes fifties 50 mile ru
7370,USA,50km,beast of the east (monadnock ultra) 50 k
1340,NEP,50km,annapurna 50k ultra trai
7043,USA,50km,wildcat ridge romp 50 k
4065,USA,50km,running dead 50-km ru
2621,FIN,50mi,endurance 24 h ultrarun helsinki - 50mi spli
5616,USA,50km,lake norman state park trail race 50k
2393,GER,100km,l+-neburger heide-staffellauf und ultra-maratho
5710,USA,50km,ice age trail 50 km ru
254,GER,100km,leipziger 100 km lauf am auensee - offener lau
5923,USA,100km,thomas jefferson 100
4908,CHN,50km,ultra trail mount song 50
271,USA,50km,yeti snakebite 50 k
4816,HUN,50km,sz+�l+�sk+?r - hammer 50k ultr
3439,USA,50km,duncan ridge trail 50 km rac
3538,AUS,50km,feral pig ultra 50 k
7945,KOR,100km,gwangju 100km ultra maratho
5238,IND,50km,hyderabad ultra maratho
2254,USA,50km,glacier hills 50k ultr
3162,USA,50km,tacoma city ultra maratho
628,USA,50km,chester woods 50k trail ru
8297,USA,50km,36 hours of jack 100 mile - 50km spli
2273,NZL,100mi,self-transcendence 24 hour track race. auckland - 100mi spli
8105,GER,50km,ultraschneckens plain vanill
7975,AUS,50km,surf coast century 50 k
4770,CHI,100km,la gran traves+�
452,TPE,50km,zhenxibao (cinsbu) 50 km ultramaratho
624,USA,50km,big brad ultras - pounder 50 k
3551,USA,50km,croom trail 50k i'm not a fool ru
3216,USA,50km,montana's ultra marathon challenge - 50k endurance ru
2331,USA,50mi,mt. hood 50 mile trail ru
541,USA,50km,mendon 50k trail ru
900,USA,50mi,tarc fall classic 50 mil
170,USA,50km,nj one day 50 km rac
97,PHI,100mi,ibtur 100 miles ultra maratho
510,SWE,100km,personliga rekordens t+�vling - 100km spli
3764,FRA,100km,100 km du p+�rigord noir. belv+�s - championnats de franc
4977,ITA,50km,50 km nei 3 comuni della valle sant
1740,USA,50km,pemberton trail 50 k
6452,ARG,100km,ultra trail pucar+� 100
7130,USA,50mi,west virginia trilogy 50 mil
5240,JPN,50km,iwate ginga 50km marathon challeng
4732,USA,50km,hellcat 50 km endurance ru
3003,USA,50km,avalon benefit 50 km ru
7205,USA,50km,las vegas backcountry trail 50
2298,CAN,50km,run off-the-grid 50
7369,GBR,100km,wye valley challeng
8298,KOR,50km,mungyeong 50 km ultra maratho
5613,AUS,100km,the great north walk 100 k
2823,USA,50km,hot hilly hairy ultra 50 k
585,MAS,50km,borneo ultra trail marathon butm - 50 k
5737,KOR,100km,geoje jimaek trail run - 100 k
7824,USA,50mi,rocky 50 mile trail ru
2356,JPN,50km,nakanoto treasure trail run festiva
6149,USA,50km,vashon ultramarathon 50
7949,GER,50mi,s+-ntel-trail 50 meile
4625,USA,50km,children of the cane 50 k
5188,CHN,50km,donghai grand canyon 50 km trai
1861,USA,50km,sierra crest ru
2722,SRB,100mi,24 hrs run palic - 100mi spli
2532,RUS,50km,24h 'sutki begom' moskau - 50km spli
3426,FRA,50km,trail du pays welch
7994,USA,50km,kodiak back 50 km ultramaratho
3318,USA,100km,castle peak 10
1133,USA,50km,pikes peak ultra 50 k
8227,USA,50mi,run amok 50 mile trail rac
3716,CHN,50km,ultra great wall series laoniuwa
498,CHI,100mi,atacama extreme 100 mile
53,GBR,100mi,self-transcendence 24 hour track race tooting bec - 100mi spli
5247,USA,50mi,orrc autumn leaves 50 mile ru
7496,USA,50km,the trail marathon 50
2252,GBR,50km,weald challeng
5799,CAN,50km,brookvale ultra trail maratho
6891,POL,100km,gdanska setka mors+�w kr+�la neptun
2472,GER,50km,6-stunden-lauf m+-nster - 50 km spli
4488,USA,50mi,grasslands 50 mile trail ru
1035,USA,50km,cinderella 50 km summer trail ru
3212,USA,100km,boulder field 100 - 100 km ultra ru
1070,MEX,100mi,coahuila ultra trail 100 milla
4481,USA,50km,the zion 50 km ru
6294,CAN,50mi,ultra trail harricana de charlevoix 50 mil
6909,KOR,50km,bukhangang 50 km ultra marathon rac
1341,GBR,50km,nomad 50km ultr
636,USA,50mi,san diego 50 mile trai
2330,USA,100mi,double top 100 mil
6809,NOR,100km,nordmarka ultra challenge 100 k
4905,USA,50mi,lhotse 200 - 50 mile ru
1379,CHN,50km,dali 50 ultra endurance rac
7602,RUS,100km,cherepovets ultramaratho
4785,GBR,50km,exmoor ultra 50
3354,USA,50km,adk 50
4546,PHI,50km,valley trail challenge 50
1863,BEL,100km,bk 100km aalte
370,GBR,100km,kielder 100k ultra trai
1401,USA,50mi,big brad ultras - punisher 50 mil
6672,USA,50km,blind pig 50 km ultra maratho
2701,USA,50mi,tulsa urban 50 mile rac
6821,COL,50km,endurance challenge colombia 50
3751,ARG,50km,ultra anniversary race 50
534,USA,50mi,run-de-vous 50 mile endurance ru
2526,USA,50km,wrc hachie 50 km ultr
3864,SWE,50km,+�land ultr
7995,USA,50mi,superior fall trail races  50 mil
5058,USA,50km,dam 50k v
8364,HUN,50km,pfb-skanultra / 50k
5729,BEL,50km,trail de la cedrogne 50k
8052,USA,50km,state park series #1 farragu
6414,AUS,50km,sri chinmoy 24 hour races sydney - 50km spli
236,BRA,50km,copa brasil caixa de marcha atletic
216,ITA,50km,terre di siena ultramaratho
3593,USA,50km,prairie spirit 50 km trail ultra rac
5317,GER,50km,wiesbaden trailru
3575,USA,50km,mayapple 50 km trail ru
572,ITA,50km,pistoia-abetone ultramaratho
5792,PHI,50km,cardimax-clark 50k ultramaratho
3436,GER,50km,50 km hallen-ultra-lau
6175,USA,50km,grayson highlands 50km rac
7632,USA,50km,caloosahatchee ultra ru
3473,USA,50mi,trail rail run 50 mil
5458,USA,50mi,shawangunk ridge trail 50-mile ru
5700,USA,100mi,idaho mountain trail ultra festival (imtuf 100
407,USA,50km,mt. disappointment 50k endurance ru
6636,CRC,50km,ultra trail ecogreen 50
5139,USA,100km,36 hours of jack 100 mile - 100km spli
6146,AUS,50km,lefevre coastal marathon 50 k
3133,CHN,100km,jiangnan 100 ultra trail - 110k
6104,FRA,50km,trail sud ard+�choi
4928,FRA,100km,les 100 km entre terre et mer - championnats de franc
7209,USA,50km,fort steilacoom 50 km trail ru
7932,USA,50mi,man against horse 50 mile rac
3711,CAN,50km,river valley revenge 50
7036,CHN,50km,baturu trail mt. guanmen 50k
195,CAN,50km,winter river valley revenge 50
1014,USA,50km,golden gate dirty 3
1887,AUT,50km,+�tscher-ultramarathon 50 k
790,USA,50mi,daytona 100 - 50 miles ultr
6819,MEX,50km,ultra trail de m+�xico 50k
6216,CHN,50km,beijing night trail challeng
2821,USA,50km,azt oracle rumble 50 k
3647,USA,50km,baker lake 50k ultra trail run - early start ru
6935,NED,100km,limburgs zwaarste 100k
2665,PHI,50km,magma trail ru
4811,OMA,50km,salomon wadi bih run - canyon 50 k
716,USA,50mi,salt flats 50 mil
6820,USA,50km,magnus gluteus maximus 50 k
3254,USA,50mi,ice age trail 50 mile ru
5492,GBR,50km,stour valley path 50km ultra ru
984,AUS,50km,water works 50 km ultra maratho
6855,USA,100mi,devil dog ultra 100 mile rac
5273,USA,100mi,susitna 100 mil
1405,USA,50km,bridle trails winter running festiva
3019,CRC,50km,endurance challenge costa rica 50 k
6180,SVK,50km,rychlik zoska - bratislav
7759,NZL,50km,timaru 50km walkin
6102,CHN,50km,jiwu hangzhou 50
3192,PHI,50km,pau tanay 50k ultra ru
2401,KOR,100km,busan summer beach 100 km ultra maratho
3300,TPE,100km,southern cross-island highway 100 km ultra maratho
210,CAN,100km,niagara ultra 100 k
4889,BEL,100km,24 heures de wadelincourt - 100km spli
4345,USA,50km,wallace falls trail run 50k
5753,USA,50mi,greenbrier 50 mile midnight madness ru
3531,USA,100mi,potawatomi 100 mile trail ru
4897,USA,50mi,xterra northeast trail run series ��� steep rock 50
1258,USA,100km,palm 100 k
7441,USA,50mi,running dead 50-mile ru
5183,GBR,100km,flitch way 100
7968,GBR,50km,self transcendence 100 km perth - 50km spli
4768,USA,50km,last at the lake 50k ru
6088,USA,50km,chili peppers series - day
1178,USA,50mi,big turtle 50 mile
2773,AUS,100km,river run 100 brisban
4451,PHI,50mi,antique 50-mile endurance ru
8355,HUN,100km,optivita ultrarunning cup 12h - 100 km spli
209,USA,50mi,prairie spirit 50 mile trail ultra rac
7626,USA,50km,flagstaff sky peaks 50 km mountain ru
5340,BEL,100km,trail des trappistes 100 k
3096,USA,50km,run the bends ultra 50
4578,USA,50mi,berryman 50 mil
7494,HUN,100mi,korinthosz160 ultramaratho
6122,CHN,100km,translaoshao 100 km trailrunning challeng
7797,USA,50km,schuylkill river 50
635,CAN,50km,self-transcendence 100km race ottawa - 50km spli
5107,PHI,50km,tdr50 ultramaratho
2244,FIN,100km,endurance 24 h ultrarun helsinki - 100km spli
5436,KOR,100km,goseong dinosaur ultra 100k
8145,ESP,100km,iau 100km wc los alcazare
1830,THA,100km,wacoal motion road 10
2329,CAN,50mi,spruce woods ultra 50 mile
515,USA,100km,red dirt ultra 100 k
2635,USA,50mi,florida skydive ultra run - 50 mile
5689,USA,50mi,kaniksu 5
2319,AUS,50km,federation ultra trai
5054,MEX,50km,travesia en las sierras 50k
1597,USA,50mi,mount baker ultra maratho
544,GER,50km,50 km von hitdor
1435,CHN,50km,changle mt. choufeng trail rac
3991,TPE,50km,beigan ultramaratho
2909,USA,50km,west seattle beach run - summer editio
3324,USA,50km,bunk house trail run
4990,USA,100km,tinajas ultra 100 k
263,USA,50km,run with the goats 50km - bee
1480,USA,100km,florida skydive ultra run - 100 k
4055,CHN,100km,fuxianhu 100 supermaratho
2000,PHI,50km,the last stand of yamashit
5801,CHN,50km,an oriental journey - leshan trail run rac
734,USA,50km,tsali frosty foot 50
7010,AUS,100km,water works 100 km ultra maratho
2655,USA,100mi,dinosaur valley endurance run 100 mil
289,RSA,50km,bruintjieshoogte ultra marathon 50k
3610,ITA,50km,50 km di seregno della brianz
7826,AUS,50km,brimbank park urban ru
2682,USA,100mi,36 hours of jack 100 mil
1119,FRA,50km,trail toulouse m+�tropole - du
7192,CAN,50km,wild horse travers
809,USA,50km,keys100 ultra-marathons 50k
1768,TPE,50km,soar 136 ultramaratho
1912,USA,50mi,dick collins firetrails 50 mil
2949,DEN,50km,firkl+?ver 50 k
3797,CHN,50km,lijiang skyview adventur
7823,USA,100mi,infinitus 2017 - 100 mile ultramaratho
391,USA,50km,saipan maratho
2627,FRA,100km,100 km du p+�rigord noir. belv+�s - open rac
787,USA,50mi,ruth anderson ultra 50m
3597,USA,50km,green jewel 50
7177,USA,50km,broken toe 50
7965,GBR,50mi,gb ultra thames tro
7591,USA,50km,san joaquin river trail 50k ru
7513,CHN,50km,the bund. shanghai 50k
7817,CRC,100km,ultra trail costa rica (utcr) 100
214,CAN,50mi,reckless raven 50 mile ultr
6310,HKG,50km,mountain range 50 - tai p
3269,CAN,50km,mont royal summit quest 50k
2288,GER,50km,sietland-ultr
467,USA,50km,swamp stomper 50
5655,MAS,50km,fraser's hill tristate ultra trai
5260,USA,100mi,daytona 100 - 100 miles ultr
2222,ARG,50km,endurance challenge argentina 50 k
6083,RSA,100mi,modderfontein 100 mile challeng
493,USA,50km,lake perry rocks 50k trail ru
767,USA,50km,finger lakes fifties 50 km ru
6531,JPN,50km,iki 50 km ultra maratho
7468,NZL,100mi,northburn station 100 miler mountain ru
6522,USA,50mi,saint sebastian 100 - 50 mile ultra-maratho
1905,AUS,50km,walhalla wound-up trail rac
7037,ITA,50km,monte rosa walser trai
2468,DEN,100mi,the hammer trail bornholm 100 mile
5503,ARG,50km,indomit mendoza 50 km
7993,USA,100km,pine creek challenge 100 k
4708,GER,50km,50 km lauf eschollbr+-cke
4482,USA,50km,cumberland trail 50
7395,IND,50km,the bull ru
333,GBR,50mi,beacons 5
6915,USA,50km,kanawha trace trail run
89,FRA,100km,self-transcendence 100km pari
7040,RSA,50km,mont-aux-sources 50km challeng
7006,USA,50km,chino hills 50k rac
2421,USA,50mi,bryce 50 mile trail ru
1068,GBR,50km,enigma easter ultra
2999,NOR,100mi,bislett 48h hour indoor challenge - 100mi spli
6060,BEL,100mi,100 mile sp
4549,CZE,100mi,tmmtr - transmoravian masochist trail ru
3652,USA,50mi,man vs horse - indian wells 50 mile ultr
4216,IRL,50mi,western way 50 mil
3014,USA,50mi,cayuga trails 50 mile rac
7603,GBR,100km,thames path challeng
3228,AUS,50km,canberra 50km ultramaratho
2415,CAN,100km,mont royal summit quest 100k
4176,FRA,100km,steenwerck 100km course de nui
3621,USA,50km,trail town challeng
6309,ITA,100km,ultra tour monte rosa non stop race - ultra 10
5531,NZL,50km,"the \"james\" stampede 5"
1420,USA,100km,oil creek 100 km trail ru
4223,USA,50km,blood rock 50 km rac
472,KOR,100km,budda 108k ultramaratho
3357,USA,50km,john dick memorial 50
4734,NOR,50km,olav engen 1. ultr
5929,NZL,50km,taupo ultramarathon 50k
3596,USA,50mi,wawayanda wonderful wonhundred 50 mile rac
1206,FIN,50mi,endurance 24 h ultrarun helsinki - 50 mi spli
4763,THA,50km,kptc trai
3275,GER,100km,lange laufnacht von ulm 100 k
7911,GBR,100mi,beacons 10
83,NED,50km,self transcendence 50km amsterda
7838,USA,50mi,bel monte 50 mile endurance ru
4278,THA,50km,navy frog trail challenge
3350,BRA,50km,x-treme run gramado 50 km
3211,USA,50km,piney woods ultra 50
1208,JPN,100mi,osj ontake 100 mile ultra trai
3872,DEN,50mi,the hammer trail bornholm 50 miles winter editio
7790,USA,100km,conquer the castle 100k trail rac
2312,USA,50km,traprock 50k ultramaratho
5056,TPE,100km,taipei 24hr ultra marathon - 100km spli
3315,USA,50km,peyton's wild and wacky 10x5km ultr
4040,KOR,100km,ulleung ultra ru
2409,NED,50km,50 km ultrarun van giete
7941,VIE,100km,vietnam mountain marathon 100k
8394,CHN,50km,silk road ultra trai
4221,MAS,50km,sungai menyala forest trai
4360,FRA,50km,ultra trail du coeur des landes 50k
5654,DEN,50km,the hammer trail bornholm 50 k
1329,POR,50km,pi+�d+�o trail runnin
5703,USA,50mi,wildcat ridge romp 50 mil
3437,GER,50km,s+-ntel-trail 50 k
6771,ISL,50km,hengill ultra 50 k
442,PHI,50km,mt. hamiguitan trail rac
6673,IRL,100km,kerry ultra marathon 100
5212,USA,100km,beaverhead 100k endurance ru
1891,JPN,50km,trainic world hanno-ogose trail run 50k
4781,USA,50km,hampshire 100 - 50k ru
8053,ESP,100km,campeonato de espana de 100 k
3972,USA,100mi,the hitchcock experience 100 mile
2604,USA,50km,thoroughbred races 50 k
2137,USA,50km,big turtle 50 k
1189,USA,50km,woodside purisima creek crossove
1919,USA,50km,english's ridge rumble 50 k
4078,IND,50km,tuffman shimla ultra 4.0 - 50 km ru
503,USA,50km,dawg gone long run 50
6545,MEX,50km,cut sierra de artega 50 km
1884,TPE,50km,super race stage ultra-marathon - 50k
2100,USA,50km,opsf ultra 50 k
6899,USA,50km,wildflower trail ru
5335,USA,100mi,the hellbender one hundre
3287,USA,100km,piney woods ultra 100
7061,USA,50mi,avalon benefit 50-mile ru
4510,USA,50mi,leatherwood ultras 50 mil
4512,TPE,50km,buddha's palm 50km ultramaratho
65,USA,100mi,canal corridor 100 mile endurance ru
3214,USA,100km,cry me a river 100 km trail ru
7640,BRA,50km,amaz++nia endurance ultra trail (aeut
2918,SWE,100mi,arctic ultra 100
4943,MAS,50km,kuching 50 km road ultr
3650,RSA,50km,cape town festival of running 50 k
860,POL,50km,bieg wierchami 50k
7014,CHN,100km,qingdao laoshan 100k ultra trai
4508,GBR,50km,salisbury 54321 trail race
1167,USA,50km,angry bull sizzling six shooter 50k ultra maratho
6404,CHN,50km,youzhou ultra trail 5
6009,USA,50km,napa valley 50k trail rac
1732,USA,50mi,mark twain 50 mile endurance ru
7926,CAN,50mi,haliburton forest 50 mile rac
7836,USA,100km,wildcat 100 - 100 km rac
5617,USA,50km,badlands mississippi ultra 50 k
5652,USA,50mi,squaw peak 50 mile trail ru
3796,BRA,50km,faccat trail ru
3784,CAN,50mi,summer river valley revenge 50 mil
832,USA,50km,weiser river trai
4220,USA,100mi,soggy bottom 100 mile endurance ultr
4571,JPN,100km,jonaizaka 100 km ultra maratho
591,NOR,100mi,soria moria til verdens ende. 100m
5596,AUS,50mi,canberra 12hr race - 50mi spli
5661,USA,50km,watchung winter 50 km ru
6387,MEX,50km,ultra trail oso negro 50
409,GBR,50mi,south downs way 50 mile rac
4647,ESP,50km,marat+� 5 cim
5118,CRO,100km,wma 100km. sveti marti
220,FRA,50km,le 50 km du spiridon catala
4479,FRA,100km,les 100 km entre terre et me
4161,AUS,50km,duncan's run-fift
1428,USA,100km,the bear chase 100 k
8350,CHI,50km,ultra fiord patagonia chile 50k
2484,GER,50km,sanctuary 50k
2683,CHN,50km,li river trail run 50k
284,ITA,50km,val taleggio trai
3939,USA,50km,east end 50k trail rac
3966,GBR,100mi,mount snowdon ultra 10
5029,USA,50km,meat grinder trail rac
480,PHI,50mi,taklang damulag 50 mile endurance ru
8156,CRO,100km,iau 100km wc. sveti marti
